gene,cellex_score,expr_proportion
Fign,0.766994511,27.96610169
Cacna1c,0.766736146,28.58757062
Gm11417,0.765495124,14.01129944
Sox8,0.764413404,22.93785311
Fam19a4,0.764372671,3.502824859
Sgk1,0.76311248,14.68926554
Gm4876,0.762801488,40.79096045
Gm29514,0.762697946,16.38418079
Egfem1,0.761671358,36.77966102
Tmem132b,0.761539808,28.07909605
Snx25,0.761472195,18.36158192
Gm15418,0.760507055,1.016949153
Mtnr1b,0.757282893,0.734463277
Ptprt,0.757052975,61.86440678
Ugdh,0.756403477,10.33898305
Chrm1,0.756229423,1.016949153
Ak5,0.754641229,11.1299435
RP24-267C3.3,0.754301565,3.163841808
Prkcq,0.752402978,15.93220339
Ckap2,0.751752208,0.734463277
Aff2,0.751124067,21.63841808
Xkr4,0.750565129,51.92090395
Agap2,0.750542566,2.881355932
Phactr3,0.750263485,30.28248588
Pdzrn4,0.749243761,23.72881356
Qpct,0.748577104,10.28248588
4930445B16Rik,0.747945888,3.615819209
Susd4,0.741442795,8.757062147
Gm3248,0.741106339,1.694915254
Cobl,0.739874104,19.94350282
Zfp804a,0.739598766,19.3220339
1700086L19Rik,0.738579912,1.694915254
Lrfn5,0.738429266,33.67231638
Gpsm2,0.738291197,5.254237288
Evi5l,0.736740374,21.1299435
Pvrl4,0.736695203,0.790960452
Pdzd2,0.735718917,23.61581921
Nlgn3,0.735157869,9.548022599
Lrfn2,0.734577938,8.587570621
Adam12,0.734316312,21.52542373
Sptbn4,0.733440922,7.344632768
5031415H12Rik,0.732913207,3.163841808
Myt1l,0.732153721,23.05084746
Nova1,0.7319053,22.54237288
Ptprr,0.728993942,13.27683616
Mapk7,0.728045513,6.666666667
Spon1,0.726416234,41.8079096
2900011O08Rik,0.725723976,12.88135593
Zswim5,0.725120081,18.24858757
Gm26633,0.722870867,1.355932203
Mmp2,0.722844048,1.525423729
Ppp2r2b,0.720548966,75.14124294
Kif15,0.720186173,0.734463277
Sh3rf3,0.718223069,11.52542373
Cd276,0.718150086,1.525423729
Gabrg3,0.718005433,42.65536723
Cask,0.716897511,40.62146893
Gm26588,0.716097443,1.129943503
Sorcs3,0.715960931,32.76836158
Nmnat2,0.715866463,41.8079096
Tmem63c,0.71492726,2.994350282
Dpysl3,0.711849735,15.87570621
Fbln2,0.710804856,2.203389831
Pxdc1,0.710612581,3.276836158
Unc79,0.710380749,22.31638418
Vipr2,0.708201977,1.016949153
Usp24,0.706979502,26.89265537
D630045J12Rik,0.705522528,13.38983051
Gpr158,0.704657059,26.77966102
Cacna1e,0.704585157,16.10169492
Mcf2,0.703496547,1.86440678
Ptprz1,0.702430201,76.49717514
Gm38112,0.702151651,2.429378531
Scfd2,0.7017574,21.92090395
9530052E02Rik,0.700795293,3.107344633
Dct,0.699928466,0.960451977
Abhd2,0.699238878,30
4932443L11Rik,0.69731668,3.107344633
Tox,0.696928736,30.73446328
Sox6,0.696911655,70.28248588
Fchsd2,0.696006482,57.17514124
Tmem266,0.695671717,2.09039548
Pcsk2,0.695120812,22.59887006
Mycl,0.695001191,1.016949153
Kctd4,0.694432602,6.723163842
Ncan,0.692616675,7.175141243
Cpxm1,0.690676644,1.355932203
Rnf165,0.690575386,3.615819209
Kcnq5,0.689529455,29.3220339
Vash1,0.689035079,6.271186441
Vmn2r56,0.688440444,0.960451977
Gm2897,0.68425022,1.186440678
Erc2,0.683249623,26.72316384
Sox5os4,0.682812502,14.01129944
Nrg3,0.682708631,82.42937853
Scn1a,0.682127529,18.70056497
Snx1,0.682099685,26.94915254
Atcay,0.681571604,8.192090395
Pak3,0.68132894,25.81920904
Lrrfip1,0.681064941,13.44632768
Adamts3,0.680460736,3.84180791
Sh3d19,0.679565035,37.85310734
Lims2,0.679243925,10.11299435
Tmem200a,0.679080834,1.86440678
B230334C09Rik,0.678757261,3.785310734
Scn3a,0.67773814,15.25423729
Mmp17,0.676972192,1.97740113
Trpc5,0.676352195,5.988700565
4930532G15Rik,0.674557205,1.920903955
Sgcz,0.673279382,67.28813559
Slc1a1,0.672214747,15.36723164
Arsj,0.67115753,2.994350282
Nckap5,0.670977761,47.85310734
AW495222,0.67046005,0.790960452
Ampd3,0.67006787,12.20338983
Mpped2,0.669989539,24.23728814
Ephb2,0.66960486,7.90960452
Col9a1,0.669595236,2.203389831
Rgs7,0.668979305,35.08474576
Gm38304,0.66734591,24.51977401
Dpyd,0.667241963,58.13559322
Ntn4,0.666137457,4.011299435
