gene,cellex_score,expr_proportion
Cd68,0.742678412,4.147465438
Slamf6,0.742262508,3.456221198
Ptpn18,0.73949475,7.603686636
Rgs10,0.738184672,24.42396313
5031414D18Rik,0.738087634,2.764976959
4933406I18Rik,0.737037357,38.47926267
Treml2,0.736555485,0.460829493
Plcl2,0.735867782,30.1843318
Gm26690,0.734830365,1.612903226
Ebf3,0.734821616,4.838709677
Cd79b,0.733508759,0.460829493
Slco2b1,0.732349116,32.25806452
Ptafr,0.731745097,1.382488479
AU020206,0.731510931,14.74654378
Gmip,0.730538011,11.29032258
Frrs1,0.730036692,8.986175115
Olfr741,0.728006857,0.230414747
3110099E03Rik,0.727691087,0.460829493
Tmem150b,0.72749179,1.152073733
Ncf2,0.726642673,8.755760369
Gm13247,0.726624993,6.221198157
Mb21d1,0.725818284,2.073732719
Atp8a2,0.725373233,31.33640553
Gm3716,0.723794828,0.460829493
Arhgap15,0.722308437,26.03686636
Abca9,0.722282266,18.66359447
Fcgr3,0.72215719,5.299539171
Gm15731,0.72124647,0.460829493
Tnfrsf1b,0.719333856,5.299539171
P3h2,0.719332771,26.49769585
Gm11998,0.718394933,0.460829493
Slc37a2,0.718246598,2.764976959
Gm10851,0.716659155,5.299539171
Clec2i,0.716160865,0.230414747
Bco2,0.716150866,2.304147465
0610040J01Rik,0.715804905,21.65898618
Zfp710,0.715703669,32.94930876
Samsn1,0.715533247,7.142857143
Gm26656,0.71502701,0.460829493
Alox5ap,0.713799626,2.304147465
AA792892,0.711951667,0.230414747
Tspan18,0.71107255,9.216589862
H2-DMb1,0.710101566,2.764976959
Gm26783,0.708482676,0.69124424
Soat2,0.708308344,0.69124424
Nrros,0.707310538,10.59907834
Btk,0.706568232,9.447004608
Mef2c,0.704967242,47.46543779
Lyz2,0.704300782,3.686635945
Rbm47,0.70135464,19.58525346
Ctsc,0.701234021,16.8202765
RP23-49I18.5,0.701072758,3.225806452
Gm37306,0.700322817,0.69124424
Gm43741,0.69994647,0.69124424
Siglec1,0.699739686,0.69124424
Haao,0.699103426,1.152073733
Tgfb1,0.698660375,8.755760369
Zfp69,0.698456134,7.142857143
Cd163,0.696951271,0.921658986
Lyl1,0.695564725,2.304147465
Lyn,0.695227799,50
Gm13097,0.694978061,0.230414747
Ccl6,0.694919658,0.69124424
Klk8,0.694135261,1.382488479
Plek,0.693480546,8.525345622
2010013B24Rik,0.691150556,2.534562212
Rps6ka1,0.691139645,12.21198157
Tifab,0.690435843,0.921658986
Tnfsf13b,0.6902487,4.608294931
Gpr160,0.689798824,4.147465438
Slc7a7,0.689341403,8.986175115
Gm4955,0.689306151,0.230414747
Il6,0.688941677,0.69124424
Gm13802,0.687533685,0.921658986
Dapp1,0.686238385,12.90322581
Cd22,0.686166905,0.460829493
Aif1,0.685548744,3.225806452
Raet1e,0.68550631,2.764976959
5430427O19Rik,0.685488813,1.843317972
Gm15356,0.684375406,0.230414747
Ntpcr,0.683824303,7.373271889
Entpd1,0.682779924,24.19354839
1700001C19Rik,0.682724819,1.152073733
8030423F21Rik,0.682477832,0.921658986
Golm1,0.681003496,5.99078341
Gm2245,0.680327826,1.612903226
Gm10384,0.677284494,0.460829493
Gm26510,0.677176706,8.755760369
Gm2237,0.67649334,1.612903226
Lat2,0.676105691,3.686635945
Cnr2,0.674479536,1.152073733
Gm15635,0.672758495,1.152073733
Itgax,0.671044343,0.921658986
Clec10a,0.666637591,0.460829493
Fam102b,0.666514332,11.52073733
Bank1,0.665579019,8.064516129
H2-DMa,0.662615293,3.686635945
Fam46c,0.662546576,2.073732719
Lrmp,0.658575291,1.382488479
Dennd2c,0.657117211,2.995391705
Clcf1,0.654740834,2.304147465
Pag1,0.653670653,40.32258065
Cd244,0.653356144,0.69124424
Fli1,0.652870921,35.71428571
F11r,0.649764509,14.05529954
Plekho1,0.649626988,10.59907834
RP23-152P5.3,0.648551696,1.152073733
Ticam2,0.648158993,0.230414747
Vsir,0.648156285,11.98156682
Gm19708,0.647154215,0.230414747
Orai2,0.64711582,7.603686636
Gm5134,0.644160573,1.612903226
Maf,0.643996477,25.57603687
Gm43573,0.643835899,0.460829493
Liph,0.643282107,2.764976959
Gm10945,0.643270316,0.230414747
Apobec1,0.642845259,11.29032258
Sirpa,0.642127527,35.48387097
Icam1,0.642083806,4.377880184
Lpcat2,0.641709006,26.03686636
Tns4,0.641469266,0.69124424
Gm15444,0.641316471,0.230414747
Mlxipl,0.641291177,7.834101382
Ccl9,0.640526582,0.460829493
Il6ra,0.640232486,15.66820276
9930111J21Rik2,0.639699755,2.534562212
Gm3173,0.639539039,1.382488479
Il22,0.638683337,0.230414747
Mctp1,0.638340187,26.26728111
Enam,0.637753355,0.230414747
Vmn2r26,0.637710927,0.230414747
Mertk,0.637457268,49.30875576
Pycard,0.637250044,8.755760369
Mafb,0.637067506,2.534562212
Slc16a10,0.636953629,4.838709677
Fes,0.635889986,3.456221198
Lacc1,0.635460976,6.221198157
Itgb3,0.635413838,2.995391705
Cd209f,0.634815742,0.460829493
Slc16a6,0.634291251,11.75115207
St14,0.633810904,0.69124424
Prkcd,0.633319268,11.52073733
Gm36669,0.632793106,0.230414747
Fmnl1,0.632401095,5.299539171
Grip1os1,0.632395915,0.460829493
Adcy7,0.63234253,11.52073733
Ifngr2,0.631822006,12.44239631
B4galt1,0.631728158,14.28571429
Gm3468,0.631048604,2.073732719
Calhm2,0.630925757,4.838709677
Card9,0.630710699,0.921658986
Rapgef5,0.630459312,36.86635945
Cybb,0.630397452,0.921658986
Tagap,0.629458368,0.460829493
2610042L04Rik,0.629442127,0.230414747
AC168977.1,0.629129274,0.230414747
Gm26542,0.626650325,20.04608295
Cyp26a1,0.626191865,0.230414747
Lgmn,0.623835788,51.15207373
Sh2b2,0.62376941,5.299539171
Ebi3,0.623032591,0.921658986
Gm10309,0.622785176,0.230414747
Arhgap4,0.621882829,3.917050691
Skint3,0.621211745,0.69124424
Asgr2,0.62065369,0.230414747
1700017B05Rik,0.620456319,4.377880184
Lrrc39,0.620043914,1.843317972
Pla2g15,0.618847504,9.907834101
Mgat4a,0.618558307,21.19815668
Gm826,0.618507313,0.69124424
Gm43603,0.618453069,5.760368664
Itgb5,0.618244438,27.64976959
Clec4d,0.617040216,0.230414747
Gm3636,0.616350635,1.382488479
Sall1,0.616094694,9.907834101
Mrc1,0.61481119,3.917050691
Rab3il1,0.614358214,3.456221198
Tmem156,0.613038922,1.152073733
Hvcn1,0.612637495,3.456221198
Gm36831,0.611950256,0.230414747
Tmem173,0.611457712,1.152073733
Zeb2os,0.61075846,3.456221198
2210417A02Rik,0.609801522,0.230414747
4933428P19Rik,0.609801522,0.230414747
Arap3,0.609616304,9.907834101
Coro2a,0.609611381,7.834101382
Smpd5,0.607829442,1.152073733
Tnfaip3,0.607247122,1.382488479
Lrrc3,0.607216729,1.152073733
Sh3bp2,0.6071804,4.147465438
Zfhx3,0.606962428,58.29493088
Gm3002,0.606928787,2.073732719
Tm6sf1,0.606781882,9.447004608
Ccr3,0.605977299,0.230414747
Cass4,0.605779168,1.612903226
Rab27a,0.605625723,8.294930876
Cd300ld,0.605128947,0.230414747
Cttnbp2nl,0.604116555,20.04608295
Camk1d,0.603950352,47.92626728
Abhd15,0.603776821,7.603686636
Casp8,0.603432266,8.064516129
Tgfbr2,0.60193868,24.88479263
Gm27226,0.600483664,0.230414747
Nxnl1,0.598866463,0.230414747
Aoah,0.597216581,3.456221198
Ddx43,0.596309075,1.612903226
Gm11986,0.594699223,0.230414747
RP23-343H23.2,0.59447579,0.69124424
Cysltr1,0.594386804,2.764976959
Cfh,0.59254453,38.24884793
Gm26857,0.591888344,0.69124424
Cenpm,0.591600634,0.69124424
Rreb1,0.591303799,52.30414747
Gvin1,0.586483071,1.612903226
Gm16337,0.586346828,2.995391705
Il4ra,0.586060558,3.225806452
Chn2,0.585245648,29.49308756
Ubtd1,0.582387898,10.36866359
Mknk1,0.582038739,12.44239631
Anxa3,0.581903966,15.66820276
Chst7,0.581443528,2.073732719
Gm42529,0.5798481,0.460829493
Gng2,0.579630482,16.8202765
Slc7a8,0.579216653,14.05529954
Arrb2,0.577112596,11.52073733
Il16,0.575713198,2.764976959
Arl5c,0.575030839,2.073732719
Maml3,0.574448048,52.76497696
Dok3,0.573183522,3.917050691
Srgap2,0.572728619,64.28571429
Rcsd1,0.572604144,8.064516129
Ubash3b,0.57232836,32.94930876
Man2b1,0.572279235,11.05990783
Tlr12,0.571349422,0.460829493
Gm9830,0.569863817,0.230414747
Gm12185,0.567552437,5.299539171
Elk3,0.566154707,13.13364055
Lgals9,0.565622363,6.912442396
Gm28053,0.565446033,0.69124424
Slc9a9,0.562388764,47.23502304
Hyal5,0.56236965,0.921658986
Tanc2,0.561028755,78.57142857
Trim5,0.559713905,4.838709677
