gene,cellex_score,expr_proportion
Rtp4,0.803200786,18.14814815
Arl4a,0.802805708,42.09876543
Slc39a10,0.802509068,60.74074074
Crip2,0.802347107,64.69135802
Il10rb,0.801956412,23.82716049
Fam124b,0.80189275,0.617283951
Foxc1,0.800915508,19.13580247
Proser2,0.800222951,13.82716049
Nkd1,0.799704089,17.03703704
Serpinb9,0.799079935,10.98765432
Rnf125,0.799001944,7.283950617
Tspo,0.798602538,27.65432099
Arf6,0.797693284,20.98765432
Pla1a,0.79765269,6.543209877
Pydc3,0.797559169,0.49382716
Oas1a,0.796777653,2.469135802
AW011738,0.795511985,2.592592593
Ccdc102a,0.795509839,4.814814815
Tpm4,0.795229991,41.48148148
Capg,0.794917989,9.012345679
Rasgrp4,0.794734154,8.024691358
Tead2,0.79465536,5.925925926
Abcc6,0.794083076,6.666666667
P2ry2,0.793967046,0.617283951
Kctd10,0.793604787,26.04938272
Hhex,0.793486094,4.814814815
Hmgb2,0.792928063,8.888888889
Tdrp,0.792755274,13.82716049
Hspb1,0.792334033,50.24691358
Gng5,0.791873293,43.08641975
Vwa1,0.791246607,45.55555556
Atox1,0.789146552,59.25925926
Bst2,0.788779454,19.01234568
RP23-198F11.3,0.788372055,1.728395062
Psmb8,0.787293378,12.34567901
Ankdd1b,0.786912514,3.209876543
A330009N23Rik,0.786086739,2.716049383
Ceacam1,0.785689208,10.12345679
2310001H17Rik,0.783445074,6.172839506
Col4a1,0.783308862,26.79012346
Kctd12b,0.783223287,7.530864198
Gimap9,0.783080053,3.580246914
Arap3,0.783026747,24.32098765
Tfrc,0.78300018,32.83950617
Sh3tc1,0.782548552,6.296296296
Hbb-bt,0.782502034,7.654320988
Vtn,0.782242903,46.04938272
Srms,0.780709388,2.222222222
Plaur,0.779625191,6.419753086
Pde2a,0.775724168,35.67901235
Pltp,0.773824921,83.45679012
Cytl1,0.773380201,0.987654321
Lmo7,0.772992741,24.56790123
Slc7a9,0.772829829,0.24691358
Gm7676,0.772316529,0.617283951
Mfng,0.772293613,8.765432099
Ucp2,0.771361105,27.28395062
Rasgrp2,0.771297491,31.48148148
Zap70,0.77103343,3.209876543
Snai2,0.770856004,1.111111111
Cnn2,0.770130053,15.92592593
Gm28187,0.769720587,0.24691358
Helz2,0.769620497,7.901234568
Mmrn2,0.769485213,16.66666667
Il27ra,0.76926744,0.617283951
Layn,0.769035897,15.30864198
Trim47,0.76871804,17.16049383
Gm15722,0.767207524,2.222222222
Lancl3,0.767180419,5.925925926
4933402J07Rik,0.766170265,1.728395062
S1pr3,0.765434602,10.49382716
Perp,0.765193781,6.913580247
Cd40,0.763499506,5.308641975
Alas1,0.763496609,30.74074074
4930486L24Rik,0.762922469,1.234567901
Lgals3bp,0.762675621,10
Smtn,0.761680125,14.19753086
Tagln2,0.761629216,31.72839506
Abcc4,0.761137549,42.83950617
4933417O13Rik,0.760588474,0.49382716
Ehd2,0.75955337,13.95061728
Ly75,0.759432358,6.666666667
4930562F07Rik,0.758717422,0.617283951
Itpripl1,0.756683763,5.308641975
Piezo1,0.756594916,9.75308642
4930523C07Rik,0.756412229,17.40740741
Atp2a3,0.756115652,6.049382716
Csrp2,0.756020788,16.91358025
Gsta4,0.755472328,28.7654321
Epor,0.755167088,1.111111111
Eps8l2,0.754054584,11.48148148
Tmem123,0.754038094,19.75308642
Klf11,0.752799759,7.407407407
Gm4070,0.751770265,4.567901235
Ccdc85b,0.751275595,18.88888889
Def6,0.750270126,11.48148148
Mndal,0.750177816,9.259259259
St3gal1,0.749593722,7.530864198
Dusp1,0.749306945,16.91358025
Slc6a6,0.748264287,77.28395062
Colgalt2,0.748213227,18.27160494
Tead4,0.747693376,7.530864198
Gbp7,0.746710695,13.08641975
Ahnak,0.746540639,35.18518519
Nod2,0.74648049,1.851851852
Kcp,0.746419279,7.160493827
Myh11,0.746098373,5.185185185
Fhl3,0.743250805,3.703703704
Mesdc1,0.743206064,9.012345679
Gbp5,0.742974852,5.802469136
Vamp8,0.738959517,21.48148148
Mcl1,0.738946058,17.90123457
Ccdc141,0.738862458,69.75308642
Ffar2,0.73666661,0.37037037
Adrb2,0.735376923,8.888888889
Ctnnb1,0.734990296,56.2962963
Tax1bp3,0.734588862,11.97530864
E030030I06Rik,0.734351748,2.839506173
Vim,0.734142126,34.9382716
Adora2a,0.733741357,4.567901235
Afap1l1,0.733136734,37.77777778
Tpm2,0.733032106,3.827160494
Ets2,0.732280181,11.72839506
Sertad1,0.731653221,5.061728395
Cdkn1a,0.731599876,21.72839506
Tal1,0.729422955,9.135802469
1810011O10Rik,0.729273258,2.839506173
Fam110a,0.728159742,6.913580247
Card10,0.728057619,9.75308642
Sp100,0.727313628,35.43209877
Gm11730,0.727214085,0.37037037
Enc1,0.727118651,10.61728395
Asb4,0.726833188,4.567901235
Dysf,0.726580188,9.87654321
Fam65a,0.726211073,22.22222222
H2-Q7,0.725863236,3.456790123
Hspg2,0.725248258,22.71604938
H2-Q4,0.723944391,7.654320988
Ephx3,0.723874978,1.358024691
Spock2,0.723359258,80.98765432
Edn3,0.723303305,4.444444444
Lamb2,0.722907034,26.54320988
Tagln,0.722604904,2.345679012
Anxa3,0.721428771,39.01234568
Ier3,0.720945431,13.95061728
Ecm1,0.719477231,12.4691358
Plk2,0.71743494,19.38271605
Mfge8,0.717341593,24.44444444
Gm12355,0.716884536,2.222222222
Fn1,0.71617506,40.61728395
Ifi27l2a,0.716092027,2.098765432
Casp6,0.716039292,7.777777778
Gm9780,0.715494625,0.864197531
Fmo2,0.715334297,7.654320988
Isg20,0.714809818,2.222222222
Mylk,0.714585539,15.18518519
0610039K10Rik,0.714053435,0.37037037
Sp110,0.7136184,7.283950617
Zfp36,0.712771522,6.543209877
Cd59a,0.712278651,22.22222222
Ifit3,0.71198439,6.913580247
Shank3,0.71196112,20.98765432
Lrrn3,0.711341533,18.39506173
Fosl2,0.711248909,4.938271605
Crispld1,0.711064209,10.74074074
Fam167b,0.710950923,0.617283951
Jag2,0.709980847,6.419753086
Crtap,0.709464238,6.049382716
Lbx2,0.708572268,0.49382716
Rai14,0.708497297,25.92592593
Pcp4l1,0.708266894,48.88888889
1700042O10Rik,0.706403227,12.59259259
Kitl,0.706249355,59.01234568
Mfsd2a,0.706057616,22.09876543
Adamtsl2,0.705496604,4.197530864
Slc19a1,0.705078689,14.19753086
Pcdh18,0.705005025,6.419753086
Id3,0.704981192,60
Map3k11,0.703857743,9.62962963
Ndrg1,0.70302918,43.7037037
Ptp4a3,0.702988599,18.02469136
Gpx1,0.701741686,20.49382716
C1qtnf2,0.701672574,5.555555556
Rps27l,0.70083045,22.71604938
Tbx3os1,0.700534877,16.04938272
Rgs12,0.700357614,31.2345679
Il2ra,0.699982372,0.987654321
Mospd1,0.699443312,23.08641975
Arhgef5,0.699442474,6.172839506
Gm6563,0.699209984,9.012345679
Parvb,0.697598568,32.96296296
Irgm1,0.697310945,8.518518519
Timeless,0.69729427,4.444444444
Lims2,0.696484853,32.09876543
3110070M22Rik,0.695978223,0.864197531
Il1r1,0.695044504,8.641975309
Zak,0.694829297,23.58024691
4833403J16Rik,0.694281822,1.481481481
Sh2b3,0.694236935,8.765432099
Plscr2,0.69419613,14.44444444
Ier5,0.693147217,11.60493827
1700084F23Rik,0.692315975,1.728395062
Gm10260,0.690778337,0.617283951
Bmx,0.689666059,3.086419753
Cdc42ep3,0.689593499,15.43209877
Tmem140,0.688177459,11.72839506
Acy3,0.6877773,2.962962963
Exoc3l,0.687567993,1.481481481
Lzts1,0.687187607,7.777777778
Plscr1,0.686878405,14.81481481
Impdh1,0.686410803,18.88888889
Dusp6,0.685241035,11.85185185
Tbc1d4,0.684730009,58.27160494
Myo1b,0.683653643,32.34567901
Syt15,0.683457764,1.358024691
Arpc1b,0.683137303,37.5308642
Ccl11,0.682986326,1.234567901
Gm16282,0.682972912,2.469135802
Trim25,0.682693941,20.98765432
Ripk3,0.682465883,0.617283951
Triobp,0.682349186,12.96296296
Gm10320,0.6820842,6.543209877
Bgn,0.681747717,8.395061728
Toporsos,0.680928458,11.11111111
Nampt,0.680718585,25.67901235
Gm12158,0.679661536,1.975308642
Bnip2,0.679329551,20.74074074
Socs2,0.678869981,14.07407407
Isyna1,0.678619044,31.97530864
Casq2,0.677052077,9.012345679
Stom,0.677044066,9.75308642
Gm36569,0.676643365,0.987654321
Nos2,0.67598043,1.481481481
Ifit3b,0.675802925,5.061728395
Sepp1,0.675671038,61.35802469
Txnip,0.675003007,21.72839506
Procr,0.674879011,1.728395062
Rin3,0.674520852,10.61728395
Samd9l,0.674326735,24.69135802
Zfp358,0.674033807,5.679012346
Tmem238,0.672192102,4.938271605
Ifi35,0.670641931,25.55555556
Ostf1,0.670443493,34.44444444
Atg4a-ps,0.669725208,0.24691358
Pear1,0.669356168,13.33333333
Gm27198,0.669214317,0.49382716
Gm5127,0.668822501,2.716049383
Atf3,0.66872663,1.975308642
Cyba,0.665607786,21.60493827
4930557F10Rik,0.665584453,2.839506173
Cgnl1,0.663777224,35.0617284
Gm8186,0.661651731,22.22222222
Xlr,0.66165077,2.962962963
Ackr3,0.660971135,13.20987654
Notch3,0.660760717,22.4691358
Mafk,0.660585727,5.555555556
Arpc3,0.660497839,37.90123457
Tns1,0.660407703,49.62962963
Tspan4,0.660161548,14.69135802
Rpl29,0.659883644,32.59259259
Gm8730,0.659808302,17.28395062
Abhd2,0.659114309,63.33333333
Pwwp2b,0.659112361,5.555555556
Ankrd37,0.658796187,10.37037037
Tspan13,0.657959238,59.87654321
Mcf2l,0.657714222,37.5308642
Pth1r,0.657706261,12.71604938
Pnpla2,0.657436069,11.2345679
Polk,0.657224122,40.98765432
Cdc42ep5,0.657081739,3.827160494
Stard4,0.656699992,11.11111111
Slc1a1,0.656568882,37.28395062
Oasl1,0.65645443,1.604938272
Elk3,0.655426761,29.25925926
Tm4sf1,0.655221149,39.01234568
Ifnar1,0.655170117,26.54320988
Gm10020,0.654891695,2.962962963
Gvin1,0.654865357,3.209876543
Hmgcs2,0.654227465,29.87654321
Banf1,0.654213006,11.72839506
Tns2,0.654179518,22.96296296
Egflam,0.653729862,18.02469136
Sik1,0.653202931,6.172839506
Cyb5r3,0.653019178,26.2962963
Gm43352,0.652547923,0.617283951
Zic3,0.652363788,16.54320988
Bik,0.652267871,0.864197531
1810037I17Rik,0.652118611,42.71604938
H2-K1,0.651668323,38.02469136
Fli1,0.649384666,51.11111111
Hyal2,0.649293842,8.024691358
Dusp3,0.649180476,37.16049383
Zbtb46,0.649128947,23.58024691
Col4a3bp,0.648756175,53.20987654
H2-D1,0.648683353,59.01234568
Ebf1,0.648267473,84.81481481
Eif4ebp1,0.648094699,3.456790123
H2-Q6,0.647962043,1.111111111
B2m,0.647464229,62.83950617
Ctsh,0.64691055,31.35802469
Ankrd50,0.646668578,11.97530864
Adgra2,0.645699194,18.7654321
B4galt4,0.645691928,15.92592593
Arhgap29,0.645602185,45.67901235
Sh2d3c,0.645218895,20.37037037
Gm28053,0.645152239,1.481481481
Gm10076,0.645131283,21.60493827
Pydc4,0.644954245,0.740740741
Rhobtb1,0.644814978,27.90123457
Rap1b,0.644623669,28.27160494
Gpihbp1,0.644233731,0.617283951
Sult1a1,0.644198635,7.283950617
Ccdc71l,0.644066336,4.444444444
2510046G10Rik,0.643929127,3.827160494
Adgrl2,0.64325973,33.20987654
Tor4a,0.643171952,1.604938272
Col4a2,0.642855136,23.82716049
Myl12b,0.642023572,42.4691358
Mmp25,0.641656499,0.617283951
Kcne4,0.641562983,1.481481481
St3gal6,0.641359257,61.97530864
Gnai2,0.640947201,52.71604938
H2-T23,0.640904826,5.679012346
Pfn1,0.640200057,51.11111111
Sipa1,0.640160638,22.34567901
Mmp28,0.639672974,10.61728395
Lgals9,0.639263156,15.92592593
Hnrnpf,0.638911739,38.51851852
Psmb9,0.638677468,7.283950617
A4galt,0.638033902,24.32098765
Btg3,0.637922237,5.555555556
Fam63a,0.6368673,22.34567901
Gm2000,0.636856503,39.13580247
Kctd12,0.635825293,13.08641975
Rps18-ps3,0.635340523,23.7037037
Serpinh1,0.635019092,29.75308642
Hba-a2,0.634647262,14.56790123
Prkd2,0.634093991,16.66666667
Gpr146,0.634075993,16.41975309
Map3k7cl,0.633974577,0.987654321
Sgms1,0.633805317,83.95061728
Psmb10,0.633713024,19.38271605
Junb,0.633612406,11.2345679
Klhl6,0.633304958,8.518518519
Rnf144b,0.632602981,26.17283951
Gm13889,0.632593281,8.148148148
Tnfaip1,0.632493164,19.38271605
G6pc,0.632428396,0.49382716
Ctnnd1,0.63230188,14.19753086
Osgin1,0.630266315,1.358024691
Maff,0.629935005,2.345679012
Lama4,0.629226534,21.2345679
Rcsd1,0.629151281,16.41975309
Dab2ip,0.628853696,28.88888889
Trpc3,0.628127235,20.49382716
Aldh1a3,0.627740388,0.987654321
Rpl18a,0.627155645,58.02469136
H3f3a,0.627022382,44.32098765
Pomp,0.626913974,42.96296296
Alox12,0.626755748,2.592592593
Ddc,0.626577852,24.81481481
Dpp4,0.626565985,6.790123457
Bsg,0.625997628,96.41975309
Plat,0.625878289,30.98765432
Oasl2,0.625852693,14.56790123
Zfp820,0.625569213,2.345679012
Maoa,0.625541244,39.50617284
Rpl18,0.62499994,43.20987654
Rps16,0.624777072,49.50617284
Akip1,0.624631246,5.061728395
Rgcc,0.624031136,40.98765432
Sbspon,0.624026643,2.962962963
Dock6,0.623988397,29.38271605
Hba-a1,0.623669696,16.2962963
Rps18,0.623295404,44.44444444
Cstb,0.622702907,23.20987654
Smim11,0.622690471,16.66666667
Alpl,0.622488911,11.97530864
Rpl39l,0.622038704,0.49382716
Cmtm6,0.621966505,11.72839506
Fbxl14,0.621850113,6.049382716
Swap70,0.620559296,18.7654321
Ctla4,0.620519276,30.24691358
Uaca,0.62001098,20.98765432
Ube2l6,0.619889318,6.419753086
Slc16a1,0.619503506,23.7037037
Esm1,0.619135549,1.234567901
Ppic,0.61880552,5.432098765
Mxra7,0.618741981,18.7654321
Ece1,0.618187982,34.44444444
Gm26863,0.618178129,1.111111111
Nid2,0.618065265,8.271604938
Tfpi,0.617947668,9.75308642
Rps17,0.617799941,28.64197531
Psme1,0.617587439,16.54320988
Itga4,0.617405653,10.74074074
Lyar,0.617043299,8.765432099
Pcdh1,0.616064442,15.92592593
Lama5,0.615790301,9.62962963
Gm28140,0.61563739,0.37037037
Gm20756,0.61561428,5.432098765
Rpl13-ps3,0.615608445,51.72839506
Uqcc3,0.615605592,16.91358025
Tbx2,0.615570313,6.172839506
Rapgef4,0.615363685,58.27160494
Pgm5,0.615326601,24.44444444
Rhob,0.614833207,30.74074074
Serf2,0.614725916,57.16049383
Gm10269,0.614397879,1.975308642
Ptma,0.614354986,66.2962963
Rps25,0.614255972,41.72839506
Rpl7,0.614081674,36.54320988
Sri,0.613907924,28.88888889
Kif1c,0.61348033,20
Rab3d,0.613470922,3.827160494
Synm,0.613194491,16.54320988
Rps19,0.613131441,54.32098765
Lrrc8c,0.612923331,25.55555556
Rasgrp3,0.612838627,47.90123457
Emp2,0.612465735,18.51851852
Gm11131,0.612335203,0.617283951
Pomc,0.612281963,5.432098765
Tmem51,0.6120997,10.61728395
Rps4x,0.611986278,43.95061728
Ptprg,0.611683363,89.50617284
Klf6,0.611451499,19.75308642
Ly6c2,0.611259004,0.49382716
Nxpe4,0.611161982,28.64197531
Rps7,0.610830491,24.19753086
Gm12185,0.610755756,9.87654321
Fam101b,0.610471141,17.77777778
Ablim1,0.609875673,68.02469136
S100a11,0.609306727,20
Fzd4,0.609160742,13.45679012
Rps14,0.609006718,59.25925926
Med28,0.608837651,26.2962963
Rpl22,0.608829758,25.43209877
Fmnl3,0.608504688,20.61728395
Sh3bgrl3,0.607982907,32.83950617
Mob1a,0.607884624,11.35802469
Ndufa7,0.607773993,46.54320988
Vat1,0.607517046,26.41975309
Gbp8,0.607336855,5.679012346
Steap4,0.607333366,0.617283951
Sec61b,0.607126183,19.50617284
Cd151,0.607119282,20.49382716
