gene,cellex_score,expr_proportion
Jag1,0.469498172,5.729166667
Wtip,0.469271978,3.125
Zbp1,0.468541044,0.173611111
Arhgef5,0.468506761,1.5625
RP23-49I18.5,0.468444711,1.5625
Lyve1,0.46759732,0.173611111
Adm,0.467550925,1.909722222
Tbx3,0.467253208,3.125
Plekha6,0.466829498,8.854166667
Adamts2,0.466233989,7.465277778
Robo1,0.465305267,35.76388889
Notch2,0.464633596,18.75
Gm26916,0.464182428,27.43055556
Nalcn,0.463336802,27.43055556
Kcnj12,0.463123454,1.041666667
Mpg,0.461529263,3.298611111
Fat4,0.461375946,5.902777778
Eda,0.46035996,12.84722222
Utrn,0.459902957,49.82638889
Camk1d,0.459660494,26.73611111
Col22a1,0.459007778,3.472222222
Zbtb8a,0.459000199,2.083333333
Mgmt,0.458925838,4.166666667
Cyth3,0.45841778,11.80555556
Pds5b,0.458088778,21.52777778
Foxp1,0.457572824,36.97916667
Adra1b,0.457204546,4.166666667
Efnb2,0.456440338,6.423611111
Fam118b,0.456397288,6.423611111
Steap4,0.456114626,0.173611111
Pcca,0.456090115,29.86111111
Alcam,0.455700601,43.75
Socs2,0.455562626,3.819444444
Tmem132c,0.454404761,3.993055556
